q_id,q_text,q_text_short,year_q,text_origin,q_type,trust_specific,down_good
63,"% of staff saying they, or a colleague, reported it, out of those who answered the question excluding those who selected Don't know or Not applicable for q14d - The last time you experienced harassment, bullying or abuse at work, did you or a colleague report it? for year 20XX for staff with a long term condition or illness (q31a) (WDES)","The last time you experienced harassment, bullying or abuse at work, did you or a colleague report it (Yes)",,National staff survey benchmark report 2025,WDES,,
99,% of staff saying they experienced at least one incident of violence for q13c - In the last 12 months how many times have you personally experienced physical violence at work from other colleagues? for year 20XX,In the last 12 months how many times have you personally experienced physical violence at work from other colleagues (Never),q13c,National staff survey benchmark report 2025,scored,,1
100,% of staff saying they experienced at least one incident of violence for q13b - In the last 12 months how many times have you personally experienced physical violence at work from managers? for year 20XX,In the last 12 months how many times have you personally experienced physical violence at work from managers (Never),q13b,National staff survey benchmark report 2025,scored,,1
101,"% of staff saying they experienced at least one incident of violence for q13a - In the last 12 months how many times have you personally experienced physical violence at work from patients / service users, their relatives or other members of the public? for year 20XX","In the last 12 months how many times have you personally experienced physical violence at work from patients / service users, or other members of the public (Never)",q13a,National staff survey benchmark report 2025,scored,,1
82,"% of staff saying they experienced at least one incident of harassment, bullying or abuse for q14c - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from other colleagues? for year 20XX","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from other colleagues (Never)",q14c,National staff survey benchmark report 2025,scored,,1
80,"% of staff saying they experienced at least one incident of harassment, bullying or abuse for q14b - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from managers? for year 20XX","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from managers (Never)",q14b,National staff survey benchmark report 2025,scored,,1
81,"% of staff saying they experienced at least one incident of harassment, bullying or abuse for q14a - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from patients / service users, their relatives or other members of the public? for year 20XX","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from patients / service users, or members of the public (Never)",q14a,National staff survey benchmark report 2025,scored,,1
46,% of staff who said this would be their most likely destination for q26d_9 - I am not considering leaving my current job for year 20XX,I am not considering leaving my current job,q26d,National staff survey benchmark report 2025,option,,
46,% of staff who said this would be their most likely destination for q26d_5 - I would retire or take a career break for year 20XX,I am not considering leaving my current job,q26d,National staff survey benchmark report 2025,option,,
46,% of staff who said this would be their most likely destination for q26d_4 - I would want to move to a job outside healthcare for year 20XX,I am not considering leaving my current job,q26d,National staff survey benchmark report 2025,option,,
46,"% of staff who said this would be their most likely destination for q26d_3 - I would want to move to a job in healthcare, but outside the NHS for year 20XX",I am not considering leaving my current job,q26d,National staff survey benchmark report 2025,option,,
46,% of staff who said this would be their most likely destination for q26d_2 - I would want to move to a job in a different NHS Trust/organisation for year 20XX,I am not considering leaving my current job,q26d,National staff survey benchmark report 2025,option,,
46,% of staff who said this would be their most likely destination for q26d_1 - I would want to move to another job within this organisation for year 20XX,I am not considering leaving my current job,q26d,National staff survey benchmark report 2025,option,,
32,% of staff who experienced discrimination that said it was on this basis for q16c_9 - On what grounds have you experienced discrimination - Sexual orientation for year 20XX,Experienced discrimination… Sexual orientation (No),,National staff survey benchmark report 2025,scored,,
33,% of staff who experienced discrimination that said it was on this basis for q16c_8 - On what grounds have you experienced discrimination - Sex for year 20XX,Experienced discrimination… Sex (No),,National staff survey benchmark report 2025,scored,,
34,% of staff who experienced discrimination that said it was on this basis for q16c_7 - On what grounds have you experienced discrimination - Religion or belief for year 20XX,Experienced discrimination… Religion or belief (No),,National staff survey benchmark report 2025,scored,,
35,% of staff who experienced discrimination that said it was on this basis for q16c_6 - On what grounds have you experienced discrimination - Race for year 20XX,Experienced discrimination… Race (No),,National staff survey benchmark report 2025,scored,,
36,% of staff who experienced discrimination that said it was on this basis for q16c_5 - On what grounds have you experienced discrimination - Pregnancy and maternity for year 20XX,Experienced discrimination… Pregnancy & maternity (No),,National staff survey benchmark report 2025,scored,,
38,% of staff who experienced discrimination that said it was on this basis for q16c_4 - On what grounds have you experienced discrimination - Marriage and civil partnership for year 20XX,Experienced discrimination… Marriage & civil partnership (No),,National staff survey benchmark report 2025,scored,,
39,% of staff who experienced discrimination that said it was on this basis for q16c_3 - On what grounds have you experienced discrimination - Gender reassignment for year 20XX,Experienced discrimination… Gender reassignment (No),,National staff survey benchmark report 2025,scored,,
40,% of staff who experienced discrimination that said it was on this basis for q16c_2 - On what grounds have you experienced discrimination - Disability for year 20XX,Experienced discrimination… Disability (No),,National staff survey benchmark report 2025,scored,,
37,% of staff who experienced discrimination that said it was on this basis for q16c_10 - On what grounds have you experienced discrimination - Other for year 20XX,Experienced discrimination… Other (No),,National staff survey benchmark report 2025,scored,,
41,% of staff who experienced discrimination that said it was on this basis for q16c_1 - On what grounds have you experienced discrimination - Age for year 20XX,Experienced discrimination… Age (No),,National staff survey benchmark report 2025,scored,,
106,"% of staff selecting Yes, definitely for q23d - It left me feeling that my work is valued by my organisation. for year 20XX","It left me feeling that my work is valued by my organisation (Yes, definitely)",q23d,National staff survey benchmark report 2025,scored,,
122,"% of staff selecting Yes, definitely for q23c - It helped me agree clear objectives for my work. for year 20XX","It helped me agree clear objectives for my work (Yes, definitely)",q23c,National staff survey benchmark report 2025,scored,,
30,"% of staff selecting Yes, definitely for q23b - It helped me to improve how I do my job. for year 20XX","It helped me to improve how I do my job (Yes, definitely)",q23b,National staff survey benchmark report 2025,scored,,
96,"% of staff selecting Yes out of those who answered the question for q15 - Does your organisation act fairly with regard to career progression / promotion, regardless of e.g. age, disability, ethnic background, gender reassignment, religion, sex, or sexual orientation? for year 20XX for staff with a long term condition or illness (q31a) (WDES)","Does your organisation act fairly with regard to career progression, regardless of e.g. age, disability, ethnic background etc (Yes)",q15,National staff survey benchmark report 2025,WDES,,
96,"% of staff selecting Yes out of those who answered the question for q15 - Does your organisation act fairly with regard to career progression / promotion, regardless of e.g. age, disability, ethnic background, gender reassignment, religion, sex, or sexual orientation? for year 20XX for staff without a long term condition or illness (q31a) (WDES)","Does your organisation act fairly with regard to career progression, regardless of e.g. age, disability, ethnic background etc (Yes)",q15,National staff survey benchmark report 2025,WDES,,
15,% of staff selecting Yes out of those who answered the question excluding those who select No adjustment required for q31b - Has your employer made reasonable adjustment(s) to enable you to carry out your work? for year 20XX for staff with a long term condition or illness (q31a) (WDES),Has your employer made reasonable adjustments to enable you to carry out your work (Yes),q31b,National staff survey benchmark report 2025,scored,,
15,% of staff selecting Yes out of those who answered the question excluding those who select No adjustment required for q31b - Has your employer made reasonable adjustment(s) to enable you to carry out your work? for year 20XX,Has your employer made reasonable adjustments to enable you to carry out your work (Yes),q31b,National staff survey benchmark report 2025,scored,,
133,"% of staff selecting Yes for q32a - Do you have any children aged from 0 to 17 living at home with you, or who you have regular caring responsibility for? for year 20XX","Do you have any children aged from 0 to 17 living at home with you, or who you have regular caring responsibility for?",q32a,National staff survey benchmark report 2025,scored,,
112,% of staff selecting Yes for q31a - Do you have any physical or mental health conditions or illnesses lasting or expected to last for 12 months or more? for year 20XX,Do you have any physical or mental health conditions or illnesses lasting or expected to last for 12 months or more?,q31a,National staff survey benchmark report 2025,scored,,
1,"% of staff selecting Yes for q23a - In the last 12 months, have you had an appraisal, annual review, development review, or Knowledge and Skills Framework (KSF) development review? for year 20XX","In the last 12 months, have you had an appraisal, annual review, or similar review (Yes).",q23a,National staff survey benchmark report 2025,scored,,
7,"% of staff selecting Yes for q18 - In the last month have you seen any errors, near misses, or incidents that could have hurt staff and/or patients/service users? for year 20XX","In the last month have you seen any errors, near misses, or incidents that could have hurt staff or patients? (No)",q18,National staff survey benchmark report 2025,scored,,1
131,% of staff selecting Yes for q16b - In the last 12 months have you personally experienced discrimination at work from manager / team leader or other colleagues? for year 20XX,In the last 12 months have you personally experienced discrimination at work from a manager / team leader or other colleagues (No),q16b,National staff survey benchmark report 2025,scored,,1
132,"% of staff selecting Yes for q16a - In the last 12 months have you personally experienced discrimination at work from patients / service users, their relatives or other members of the public? for year 20XX","In the last 12 months have you personally experienced discrimination at work from patients / service users, or other members of the public (No)",q16a,National staff survey benchmark report 2025,scored,,1
107,% of staff selecting Yes for q11e - Have you felt pressure from your manager to come to work? for year 20XX for staff without a long term condition or illness (q31a) (WDES),Have you felt pressure from your manager to come to work (No),q11e,National staff survey benchmark report 2025,WDES,,
107,% of staff selecting Yes for q11e - Have you felt pressure from your manager to come to work? for year 20XX for staff with a long term condition or illness (q31a) (WDES),Have you felt pressure from your manager to come to work (No),q11e,National staff survey benchmark report 2025,WDES,,
129,% of staff selecting Satisfied or Very Satisfied for q4b - The extent to which my organisation values my work. for year 20XX for staff without a long term condition or illness (q31a) (WDES),The extent to which my organisation values my work (Satisfied/Very satisfied),q4b,National staff survey benchmark report 2025,WDES,,
129,% of staff selecting Satisfied or Very Satisfied for q4b - The extent to which my organisation values my work. for year 20XX for staff with a long term condition or illness (q31a) (WDES),The extent to which my organisation values my work (Satisfied/Very satisfied),q4b,National staff survey benchmark report 2025,WDES,,
23,% of staff selecting Often or Always for q22 - I can eat nutritious and affordable food while I am working. for year 20XX,I can eat nutritious & affordable food while I am working (Often/Always),q22,National staff survey benchmark report 2025,scored,,
86,"% of staff selecting Agree or Strongly Agree for q26c - As soon as I can find another job, I will leave this organisation. for year 20XX","As soon as I can find another job, I will leave this organisation (Strongly disagree/Disagree)",q26c,National staff survey benchmark report 2025,scored,,1
20,% of staff selecting Agree or Strongly Agree for q26b - I will probably look for a job at a new organisation in the next 12 months. for year 20XX,I will probably look for a job at a new organisation in the next 12 months (Strongly disagree/Disagree),q26b,National staff survey benchmark report 2025,scored,,
60,% of staff selecting Agree or Strongly Agree for q26a - I often think about leaving this organisation. for year 20XX,I often think about leaving this organisation (Strongly disagree/Disagree),q26a,National staff survey benchmark report 2025,scored,,1
21,% of staff selecting Agree or Strongly Agree for q25f - If I spoke up about something that concerned me I am confident my organisation would address my concern. for year 20XX,If I spoke up about something that concerned me I am confident my organisation would address my concern (Agree/Strongly agree),q25f,National staff survey benchmark report 2025,scored,,
66,% of staff selecting Agree or Strongly Agree for q25e - I feel safe to speak up about anything that concerns me in this organisation. for year 20XX,I feel safe to speak up about anything that concerns me in this organisation (Agree/Strongly agree),q25e,National staff survey benchmark report 2025,scored,,
45,% of staff selecting Agree or Strongly Agree for q25d - If a friend or relative needed treatment I would be happy with the standard of care provided by this organisation. for year 20XX,If a friend or relative needed treatment I would be happy with the standard of care provided by this organisation (Agree/Strongly agree),q25d,National staff survey benchmark report 2025,scored,,
16,% of staff selecting Agree or Strongly Agree for q25c - I would recommend my organisation as a place to work. for year 20XX,I would recommend my organisation as a place to work (Agree/Strongly agree),q25c,National staff survey benchmark report 2025,scored,,
59,% of staff selecting Agree or Strongly Agree for q25b - My organisation acts on concerns raised by patients / service users. for year 20XX,My organisation acts on concerns raised by patients / service users (Agree/Strongly agree),q25b,National staff survey benchmark report 2025,scored,,
85,% of staff selecting Agree or Strongly Agree for q25a - Care of patients / service users is my organisation's top priority. for year 20XX,Care of patients / service users is my organisation's top priority (Agree/Strongly agree),q25a,National staff survey benchmark report 2025,scored,,
4,% of staff selecting Agree or Strongly Agree for q24f - I am able to access clinical supervision opportunities when I need to. for year 20XX,I am able to access clinical supervision opportunities when I need to (Agree/Strongly agree),q24f,National staff survey benchmark report 2025,scored,,
114,% of staff selecting Agree or Strongly Agree for q24e - I am able to access the right learning and development opportunities when I need to. for year 20XX,I am able to access the right learning & development opportunities when I need to (Agree/Strongly agree),q24e,National staff survey benchmark report 2025,scored,,
2,% of staff selecting Agree or Strongly Agree for q24d - I feel supported to develop my potential. for year 20XX,I feel supported to develop my potential (Agree/Strongly agree),24d,National staff survey benchmark report 2025,scored,,
113,% of staff selecting Agree or Strongly Agree for q24c - I have opportunities to improve my knowledge and skills. for year 20XX,I have opportunities to improve my knowledge & skills (Agree/Strongly agree),q24c,National staff survey benchmark report 2025,scored,,
58,% of staff selecting Agree or Strongly Agree for q24b - There are opportunities for me to develop my career in this organisation. for year 20XX,There are opportunities for me to develop my career in this organisation (Agree/Strongly agree),q24b,National staff survey benchmark report 2025,scored,,
73,% of staff selecting Agree or Strongly Agree for q24a - This organisation offers me challenging work. for year 20XX,This organisation offers me challenging work (Agree/Strongly agree),q24a,National staff survey benchmark report 2025,scored,,
14,"% of staff selecting Agree or Strongly Agree for q21 - I think that my organisation respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc). for year 20XX","I think that my organisation respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc) (Agree/Strongly agree)",q21,National staff survey benchmark report 2025,scored,,
83,% of staff selecting Agree or Strongly Agree for q20b - I am confident that my organisation would address my concern. for year 20XX,I am confident that my organisation would address my concern (Agree/Strongly agree),q20b,National staff survey benchmark report 2025,scored,,
27,% of staff selecting Agree or Strongly Agree for q20a - I would feel secure raising concerns about unsafe clinical practice. for year 20XX,I would feel secure raising concerns about unsafe clinical practice (Agree/Strongly agree),q20a,National staff survey benchmark report 2025,scored,,
57,"% of staff selecting Agree or Strongly Agree for q19d - We are given feedback about changes made in response to reported errors, near misses and incidents. for year 20XX","We are given feedback about changes made in response to reported errors, near misses & incidents (Agree/Strongly agree)",q19d,National staff survey benchmark report 2025,scored,,
71,"% of staff selecting Agree or Strongly Agree for q19c - When errors, near misses or incidents are reported, my organisation takes action to ensure that they do not happen again. for year 20XX","When errors, near misses or incidents are reported, my organisation takes action to ensure that they do not happen again (Agree/Strongly agree)",q19c,National staff survey benchmark report 2025,scored,,
67,"% of staff selecting Agree or Strongly Agree for q19b - My organisation encourages us to report errors, near misses or incidents. 20XX","My organisation encourages us to report errors, near misses or incidents (Agree/Strongly agree)",q19b,National staff survey benchmark report 2025,scored,,
56,"% of staff selecting Agree or Strongly Agree for q19a - My organisation treats staff who are involved in an error, near miss or incident fairly. for year 20XX","My organisation treats staff who are involved in an error, near miss or incident fairly (Agree/Strongly agree).",q19a,National staff survey benchmark report 2025,scored,,
63,"% of staff saying they, or a colleague, reported it, out of those who answered the question excluding those who selected Don't know or Not applicable for q14d - The last time you experienced harassment, bullying or abuse at work, did you or a colleague report it? for year 20XX for staff without a long term condition or illness (q31a) (WDES)","The last time you experienced harassment, bullying or abuse at work, did you or a colleague report it (Yes)",,National staff survey benchmark report 2025,WDES,,
87,"% of staff saying they were the target of at least one incident of unwanted behaviour of a sexual nature for q17b - In the last 12 months, how many times have you been the target of unwanted behaviour of a sexual nature in the workplace? This may include offensive or inappropriate sexualised conversation (including jokes), touching or assault. From staff / colleagues for year 20XX","In the last 12 months, how many times have you been the target of unwanted behaviour of a sexual nature in the workplace from staff / colleagues (Never)",q17b,National staff survey benchmark report 2025,scored,,1
88,"% of staff saying they were the target of at least one incident of unwanted behaviour of a sexual nature for q17a - In the last 12 months, how many times have you been the target of unwanted behaviour of a sexual nature in the workplace? This may include offensive or inappropriate sexualised conversation (including jokes), touching or assault. From patients / service users, their relatives or other members of the public for year 20XX","In the last 12 months, how many times have you been the target of unwanted behaviour of a sexual nature in the workplace from patients / service users,  or members of the public (Never).",q17a,National staff survey benchmark report 2025,scored,,1
82,"% of staff saying they experienced at least one incident of harassment, bullying or abuse  for q14c - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from other colleagues? for year 20XX for staff with a long term condition or illness (q31a) (WDES)","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from other colleagues (Never)",q14c,National staff survey benchmark report 2025,WDES,,
82,"% of staff saying they experienced at least one incident of harassment, bullying or abuse  for q14c - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from other colleagues? for year 20XX for staff without a long term condition or illness (q31a) (WDES)","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from other colleagues (Never)",q14c,National staff survey benchmark report 2025,WDES,,
80,"% of staff saying they experienced at least one incident of harassment, bullying or abuse  for q14b - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from managers? for year 20XX for staff without a long term condition or illness (q31a) (WDES)","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from managers (Never)",q14b,National staff survey benchmark report 2025,WDES,,
80,"% of staff saying they experienced at least one incident of harassment, bullying or abuse  for q14b - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from managers? for year 20XX for staff with a long term condition or illness (q31a) (WDES)","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from managers (Never)",q14b,National staff survey benchmark report 2025,WDES,,
81,"% of staff saying they experienced at least one incident of harassment, bullying or abuse  for q14a - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from patients / service users, their relatives or other members of the public? for year 20XX for staff with a long term condition or illness (q31a) (WDES)","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from patients / service users, or members of the public (Never)",q14a,National staff survey benchmark report 2025,WDES,,
81,"% of staff saying they experienced at least one incident of harassment, bullying or abuse  for q14a - In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from patients / service users, their relatives or other members of the public? for year 20XX for staff without a long term condition or illness (q31a) (WDES)","In the last 12 months how many times have you personally experienced harassment, bullying or abuse at work from patients / service users, or members of the public (Never)",q14a,National staff survey benchmark report 2025,WDES,,
72,"% of staff for q39b_9 - When you joined this organisation, were you recruited from outside of the UK? - Prefer not to say for year 20XX","When you joined this organisation, were you recruited from outside of the UK?",q39b,National staff survey benchmark report 2025,option,,
72,"% of staff for q39b_2 - When you joined this organisation, were you recruited from outside of the UK? - No for year 20XX","When you joined this organisation, were you recruited from outside of the UK?",q39b,National staff survey benchmark report 2025,option,,
72,"% of staff for q39b_1 - When you joined this organisation, were you recruited from outside of the UK? - Yes for year 20XX","When you joined this organisation, were you recruited from outside of the UK?",q39b,National staff survey benchmark report 2025,option,,
98,% of staff for q39a_6 - How many years have you worked for this organisation? - More than 15 years for year 20XX,How many years have you worked for this organisation?,q39a,National staff survey benchmark report 2025,option,,
98,% of staff for q39a_5 - How many years have you worked for this organisation? - 11-15 years for year 20XX,How many years have you worked for this organisation?,q39a,National staff survey benchmark report 2025,option,,
98,% of staff for q39a_4 - How many years have you worked for this organisation? - 6-10 years for year 20XX,How many years have you worked for this organisation?,q39a,National staff survey benchmark report 2025,option,,
98,% of staff for q39a_3 - How many years have you worked for this organisation? - 3-5 years for year 20XX,How many years have you worked for this organisation?,q39a,National staff survey benchmark report 2025,option,,
98,% of staff for q39a_2 - How many years have you worked for this organisation? - 1-2 years for year 20XX,How many years have you worked for this organisation?,q39a,National staff survey benchmark report 2025,option,,
98,% of staff for q39a_1 - How many years have you worked for this organisation? - Less than 1 year for year 20XX,How many years have you worked for this organisation?,q39a,National staff survey benchmark report 2025,option,,
79,"% of staff for q38_5 - Thinking about your current role, how often, if at all, do you work at/from home? - Always for year 20XX","Thinking about your current role, how often, if at all, do you work at/from home?",q38,National staff survey benchmark report 2025,option,,
79,"% of staff for q38_4 - Thinking about your current role, how often, if at all, do you work at/from home? - Often for year 20XX","Thinking about your current role, how often, if at all, do you work at/from home?",q38,National staff survey benchmark report 2025,option,,
79,"% of staff for q38_3 - Thinking about your current role, how often, if at all, do you work at/from home? - Sometimes for year 20XX","Thinking about your current role, how often, if at all, do you work at/from home?",q38,National staff survey benchmark report 2025,option,,
79,"% of staff for q38_2 - Thinking about your current role, how often, if at all, do you work at/from home? - Rarely for year 20XX","Thinking about your current role, how often, if at all, do you work at/from home?",q38,National staff survey benchmark report 2025,option,,
79,"% of staff for q38_1 - Thinking about your current role, how often, if at all, do you work at/from home? - Never for year 20XX","Thinking about your current role, how often, if at all, do you work at/from home?",q38,National staff survey benchmark report 2025,option,,
97,% of staff for q30_9 - What is your religion? Are you... - I would prefer not to say for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
97,% of staff for q30_8 - What is your religion? Are you... - Any other religion for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
97,% of staff for q30_7 - What is your religion? Are you... - Sikh for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
97,% of staff for q30_6 - What is your religion? Are you... - Muslim for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
97,% of staff for q30_5 - What is your religion? Are you... - Jewish for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
97,% of staff for q30_4 - What is your religion? Are you... - Hindu for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
97,% of staff for q30_3 - What is your religion? Are you... - Buddhist for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
97,% of staff for q30_2 - What is your religion? Are you... - Christian for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
97,% of staff for q30_1 - What is your religion? Are you... - No religion for year 20XX,What is your religion? Are you…,q30,National staff survey benchmark report 2025,option,,
64,"% of staff saying they, or a colleague, reported it, out of those who answered the question excluding those who selected Don't know or Not applicable for q13d - The last time you experienced physical violence at work, did you or a colleague report it? for year 20XX","The last time you experienced physical violence at work, did you or a colleague report it (Yes)",,National staff survey benchmark report 2025,scored,,
